Id,Thứ,Ngày,Thứ tự công ty,Mã khách hàng,Site ăn,Bếp thực hiện,Suất ăn phục vụ,Ca,Số lượng khách hàng dự kiến,Số lượng chốt ngày liền trước,Số lượng máy tính dự kiến,Số lượng được phê duyệt,Tổng số lượng phần ăn để đặt hàng,Ghi chú,Chị Nga duyệt,Trạng thái duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu số lượng đặt ngày trước đó,Món mặn 1 Tên,Món mặn 1 tên - vị trí,Món mặn 1 SL,Món mặn 2 Tên,Món mặn 2 tên - vị trí,Món mặn 2 SL,Món mặn 3 Tên,Món mặn 3 tên - vị trí,Món mặn 3 SL,Món mặn 4 Tên,Món mặn 4 tên - vị trí,Món mặn 4 SL,Món mặn 5 Tên,Món mặn 5 tên - vị trí,Món mặn 5 SL,Món mặn 6 Tên,Món mặn 6 tên - vị trí,Món mặn 6 SL,Món chay 1 Tên,Món chay 1 tên - vị trí,Món chay 1 SL,Món chay 2 Tên,Món chay 2 tên - vị trí,Món chay 2 SL,Món chay 3 Tên,Món chay 3 tên - vị trí,Món chay 3 SL,Món nước 1 Tên,Món nước 1 tên - vị trí,Món nước 1 SL,Món nước 2 Tên,Món nước 2 tên - vị trí Copy,Món nước 2 SL,Món canh 1 Tên,Món canh 1 tên - vị trí,Món canh 1 SL,Món xào/luộc 1 Tên,Món xào/luộc 1 tên - vị trí,Món xào/luộc 1 SL,Món xào/luộc 2 Tên,Món xào/luộc 2 tên - vị trí,Món xào luộc 2 SL,Món tráng miệng 1 Tên,Món tráng miệng 1 tên - vị trí,Món tráng miệng 1 SL,Món mì sữa 1 Tên,Món mì sữa 1 SL,Món cháo Tên,Món cháo SL
2828,Thứ 2,27/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,Thứ 3,28/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,Thứ 3,28/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,Thứ 3,28/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất mặn,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,Thứ 3,28/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,Thứ 4,29/04/2026,14,CREATE MEDIC,,,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,Thứ 4,29/04/2026,14,CREATE MEDIC,,,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,Thứ 5,30/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,Thứ 5,30/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,Thứ 6,01/05/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,Thứ 6,01/05/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,Thứ 7,02/05/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,Thứ 7,02/05/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,Chủ nhật,03/05/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3188,Chủ nhật,03/05/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,Thứ 4,29/04/2026,14,CREATE MEDIC,,,Suất mặn,Ca 1,,93,,,93,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,Thứ 4,29/04/2026,14,CREATE MEDIC,,,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,Thứ 4,29/04/2026,14,CREATE MEDIC,,,Suất chay,Ca 1,,5,,,5,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,Thứ 5,30/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất mặn,Ca 1,,96,,,96,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,Thứ 5,30/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,Thứ 5,30/04/2026,14,CREATE MEDIC,MED01,Bếp trung tâm,Suất chay,Ca 1,,5,,,5,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Thứ 5,02/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Thứ 5,02/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Thứ 5,02/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,Thứ 6,03/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,100,,,100,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,Thứ 6,03/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,100,,,100,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,Thứ 6,03/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,100,,,100,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,Thứ 7,04/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,Thứ 7,04/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,Thứ 7,04/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,Chủ nhật,05/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,Chủ nhật,05/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Chủ nhật,05/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Thứ 2,06/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,Thứ 2,06/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,Thứ 2,06/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,Thứ 3,07/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,Thứ 3,07/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,Thứ 3,07/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,Thứ 4,08/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,Thứ 4,08/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,Thứ 4,08/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,Thứ 5,09/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,Thứ 5,09/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,Thứ 5,09/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Thứ 6,10/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,Thứ 6,10/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,Thứ 6,10/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,Thứ 7,11/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,Thứ 7,11/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,Thứ 7,11/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,Chủ nhật,12/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,Chủ nhật,12/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,Chủ nhật,12/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,Thứ 2,13/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,780,0,780,,780,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,780,,,780,,,780,,,780,,,780,,,780,,,50,,,50,,,,,,350,,,350,,,,,,,,,,,,,,,,
1697,Thứ 2,13/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,85,0,85,,85,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,85,,,85,,,85,,,85,,,85,,,85,,,0,,,0,,,,,,0,,,0,,,,,,,,,,,,,,,,
1698,Thứ 2,13/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,180,0,180,,180,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,180,,,180,,,180,,,180,,,180,,,180,,,5,,,5,,,,,,100,,,100,,,,,,,,,,,,,,,,
1759,Thứ 3,14/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,1077,0,1077,,1077,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,Thứ 3,14/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,168,0,168,,168,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Thứ 3,14/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,46,0,46,,46,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,Thứ 4,15/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,1077,,1077,,1077,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,Thứ 4,15/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,46,,46,,46,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,Thứ 4,15/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,168,,168,,168,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,Thứ 5,16/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Cá Sa Ba kho cà,01 - Cá Sa Ba kho cà,,Bò Bóp Thấu,02 - Bò Bóp Thấu,,,,,,,,,,,,,,Hủ tiếu chay,07 - Hủ tiếu chay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,Thứ 5,16/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cháo bò bằm,10 - Cháo bò bằm,,Nui sườn,11 - Nui sườn,,,,,,,,,,,,,,,,,
1892,Thứ 5,16/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Cá Sa Ba kho cà,01 - Cá Sa Ba kho cà,,Bò Bóp Thấu,02 - Bò Bóp Thấu,,,,,,,,,,,,,,Hủ tiếu chay,07 - Hủ tiếu chay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,Thứ 6,17/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,1147,,,1147,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Má gà quay,01 - Má gà quay,,Cá ba sa kho thơm,02 - Cá ba sa kho thơm,,Thịt luộc,03 - Thịt luộc,,Cá ba sa kho thơm,04 - Cá ba sa kho thơm,,,,,,,,Cà tím xào lá lốt,07 - Cà tím xào lá lốt,,Nấm đùi gà kho gừng,08 - Nấm đùi gà kho gừng,,,,,Mì vịt tiềm,10 - Mì vịt tiềm,,,,,Canh rau dền,12 - Canh rau dền,,Dưa chua muối xổi,13 - Dưa chua muối xổi,,,,,Yakult,15 - Yakult,,,,,
1954,Thứ 6,17/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,86,,,86,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phở gà,10 - Phở gà,,,,,,,,,,,,,,,,,,,,
1955,Thứ 6,17/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,173,,,173,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Má gà quay,01 - Má gà quay,,Cá ba sa kho thơm,02 - Cá ba sa kho thơm,,Thịt luộc,03 - Thịt luộc,,Cá ba sa kho thơm,04 - Cá ba sa kho thơm,,,,,,,,Cà tím xào lá lốt,07 - Cà tím xào lá lốt,,Nấm đùi gà kho gừng,08 - Nấm đùi gà kho gừng,,,,,Mì vịt tiềm,10 - Mì vịt tiềm,,,,,Canh rau dền,12 - Canh rau dền,,Dưa chua muối xổi,13 - Dưa chua muối xổi,,,,,Yakult,15 - Yakult,,,,,
2016,Thứ 7,18/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Thứ 7,18/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Thứ 7,18/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,Chủ nhật,19/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,Chủ nhật,19/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,Chủ nhật,19/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Thứ 2,20/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,1122,,1122,,1122,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Bò xào lá lốt,01 - Bò xào lá lốt,,Cá cơm rim mè,02 - Cá cơm rim mè,,,,,,,,,,,,,,Rau củ kho chay,07 - Rau củ kho chay,,Gà chay xào sả ớt,08 - Gà chay xào sả ớt,,,,,Bún riêu,10 - Bún riêu,,Cháo xương thịt,11 - Cháo xương thịt,,Canh đu đủ,12 - Canh đu đủ,,Rau muống xào,13 - Rau muống xào,,,,,Chuối,15 - Chuối,,,,,
2143,Thứ 2,20/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,62,,62,,62,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bún mắm,10 - Bún mắm,,Cháo xương thịt,11 - Cháo xương thịt,,,,,,,,,,,,,,,,,
2144,Thứ 2,20/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 2,312,,312,,312,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Cotlet nướng,01 - Cotlet nướng,,Cá cơm rim mè,02 - Cá cơm rim mè,,,,,,,,,,,,,,Rau củ kho chay,07 - Rau củ kho chay,,Gà chay xào sả ớt,08 - Gà chay xào sả ớt,,,,,Bún riêu,10 - Bún riêu,,Cháo xương thịt,11 - Cháo xương thịt,,Canh đu đủ,12 - Canh đu đủ,,Rau muống xào,13 - Rau muống xào,,,,,Chuối,15 - Chuối,,,,,
2209,Thứ 3,21/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 1,,1191,,,1191,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,Thứ 3,21/04/2026,22,OM DIGITAL SOLUTIONS,OMS01,,,Ca 3,,102,,,102,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
